"","id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","lday","bday","ht","DBH","stom_d","sla","wood_den","cn"
"1224","LYOLIG09_HF_03","LYOLIG","9","HF","LYOLIG09_HF","CL0","15","12","chill0","LYO",61,32,3,2.5,NA,20.4767010309278,2.30588235294118,20.7900714779085
"1225","LYOLIG09_HF_04","LYOLIG","9","HF","LYOLIG09_HF","WS0","20","08","chill0","LYO",34,18,3,2.5,NA,20.4767010309278,2.30588235294118,20.7900714779085
"1226","LYOLIG33_HF_01","LYOLIG","33","HF","LYOLIG33_HF","CS0","15","08","chill0","LYO",68,39,NA,NA,NA,NA,NA,NA
"1227","LYOLIG33_HF_02","LYOLIG","33","HF","LYOLIG33_HF","CL0","15","12","chill0","LYO",54,34,NA,NA,NA,NA,NA,NA
"1228","LYOLIG33_HF_03","LYOLIG","33","HF","LYOLIG33_HF","WL0","20","12","chill0","LYO",29,26,NA,NA,NA,NA,NA,NA
"1229","LYOLIG33_HF_04","LYOLIG","33","HF","LYOLIG33_HF","WS0","20","08","chill0","LYO",34,27,NA,NA,NA,NA,NA,NA
"1230","NYSSYL03_HF_01","NYSSYL","3","HF","NYSSYL03_HF","CS0","15","08","chill0","NYS",75,39,14.16,9.1,NA,34.1970422535211,1.86184210526316,19.3544869186399
"1231","NYSSYL03_HF_02","NYSSYL","3","HF","NYSSYL03_HF","WS0","20","08","chill0","NYS",43,29,14.16,9.1,NA,34.1970422535211,1.86184210526316,19.3544869186399
"1232","NYSSYL03_HF_03","NYSSYL","3","HF","NYSSYL03_HF","CL0","15","12","chill0","NYS",54,32,14.16,9.1,NA,34.1970422535211,1.86184210526316,19.3544869186399
"1233","NYSSYL03_HF_04","NYSSYL","3","HF","NYSSYL03_HF","WL0","20","12","chill0","NYS",39,26,14.16,9.1,NA,34.1970422535211,1.86184210526316,19.3544869186399
"1234","NYSSYL06_HF_01","NYSSYL","6","HF","NYSSYL06_HF","WL0","20","12","chill0","NYS",47,26,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1235","NYSSYL06_HF_02","NYSSYL","6","HF","NYSSYL06_HF","WS0","20","08","chill0","NYS",NA,NA,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1236","NYSSYL06_HF_03","NYSSYL","6","HF","NYSSYL06_HF","CS0","15","08","chill0","NYS",75,39,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1237","NYSSYL06_HF_04","NYSSYL","6","HF","NYSSYL06_HF","CL0","15","12","chill0","NYS",61,32,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1238","NYSSYL08_HF_01","NYSSYL","8","HF","NYSSYL08_HF","WL0","20","12","chill0","NYS",39,29,11.58,9.4,NA,40.5215625,2.16666666666667,20.4774768480028
"1239","NYSSYL08_HF_02","NYSSYL","8","HF","NYSSYL08_HF","CL0","15","12","chill0","NYS",54,34,11.58,9.4,NA,40.5215625,2.16666666666667,20.4774768480028
"1240","NYSSYL08_HF_03","NYSSYL","8","HF","NYSSYL08_HF","CS0","15","08","chill0","NYS",75,33,11.58,9.4,NA,40.5215625,2.16666666666667,20.4774768480028
"1241","NYSSYL08_HF_04","NYSSYL","8","HF","NYSSYL08_HF","WS0","20","08","chill0","NYS",43,26,11.58,9.4,NA,40.5215625,2.16666666666667,20.4774768480028
"1242","NYSSYL10_HF_01","NYSSYL","10","HF","NYSSYL10_HF","CL0","15","12","chill0","NYS",48,29,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1243","NYSSYL10_HF_02","NYSSYL","10","HF","NYSSYL10_HF","CS0","15","08","chill0","NYS",68,39,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1244","NYSSYL10_HF_03","NYSSYL","10","HF","NYSSYL10_HF","WL0","20","12","chill0","NYS",33,26,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1245","NYSSYL10_HF_04","NYSSYL","10","HF","NYSSYL10_HF","WS0","20","08","chill0","NYS",40,34,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1246","NYSSYL13_HF_01","NYSSYL","13","HF","NYSSYL13_HF","WL0","20","12","chill0","NYS",47,26,5,10.5,NA,42.5922916666667,1.08163265306122,23.1516206915232
"1247","NYSSYL13_HF_02","NYSSYL","13","HF","NYSSYL13_HF","CS0","15","08","chill0","NYS",82,47,5,10.5,NA,42.5922916666667,1.08163265306122,23.1516206915232
"1248","NYSSYL13_HF_03","NYSSYL","13","HF","NYSSYL13_HF","WS0","20","08","chill0","NYS",56,34,5,10.5,NA,42.5922916666667,1.08163265306122,23.1516206915232
"1249","NYSSYL13_HF_04","NYSSYL","13","HF","NYSSYL13_HF","CL0","15","12","chill0","NYS",54,34,5,10.5,NA,42.5922916666667,1.08163265306122,23.1516206915232
"1250","NYSSYL14_HF_01","NYSSYL","14","HF","NYSSYL14_HF","CL0","15","12","chill0","NYS",48,29,NA,NA,NA,NA,NA,NA
"1251","NYSSYL14_HF_02","NYSSYL","14","HF","NYSSYL14_HF","WS0","20","08","chill0","NYS",34,26,NA,NA,NA,NA,NA,NA
"1252","NYSSYL14_HF_03","NYSSYL","14","HF","NYSSYL14_HF","WL0","20","12","chill0","NYS",33,26,NA,NA,NA,NA,NA,NA
"1253","NYSSYL14_HF_04","NYSSYL","14","HF","NYSSYL14_HF","CS0","15","08","chill0","NYS",68,33,NA,NA,NA,NA,NA,NA
"1254","POPGRA01_SH_01","POPGRA","1","SH","POPGRA01_SH","CS1","15","08","chill1","POP",44,15,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1255","POPGRA01_SH_02","POPGRA","1","SH","POPGRA01_SH","WL1","20","12","chill1","POP",24,13,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1256","POPGRA01_SH_03","POPGRA","1","SH","POPGRA01_SH","CL0","15","12","chill0","POP",68,48,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1257","POPGRA01_SH_04","POPGRA","1","SH","POPGRA01_SH","WL2","20","12","chill2","POP",27,20,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1258","POPGRA01_SH_05","POPGRA","1","SH","POPGRA01_SH","WS0","20","08","chill0","POP",56,34,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1259","POPGRA01_SH_06","POPGRA","1","SH","POPGRA01_SH","CS2","15","08","chill2","POP",52,23,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1260","POPGRA01_SH_07","POPGRA","1","SH","POPGRA01_SH","WS2","20","08","chill2","POP",31,24,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1261","POPGRA01_SH_08","POPGRA","1","SH","POPGRA01_SH","CS0","15","08","chill0","POP",75,53,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1262","POPGRA01_SH_09","POPGRA","1","SH","POPGRA01_SH","CL2","15","12","chill2","POP",37,23,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1263","POPGRA01_SH_11","POPGRA","1","SH","POPGRA01_SH","CL1","15","12","chill1","POP",NA,NA,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1264","POPGRA01_SH_12","POPGRA","1","SH","POPGRA01_SH","WL0","20","12","chill0","POP",47,33,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1265","POPGRA02_HF_01","POPGRA","2","HF","POPGRA02_HF","CL1","15","12","chill1","POP",30,17,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1266","POPGRA02_HF_02","POPGRA","2","HF","POPGRA02_HF","CS1","15","08","chill1","POP",44,9,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1267","POPGRA02_HF_03","POPGRA","2","HF","POPGRA02_HF","CL2","15","12","chill2","POP",NA,NA,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1268","POPGRA02_HF_04","POPGRA","2","HF","POPGRA02_HF","WL2","20","12","chill2","POP",27,14,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1269","POPGRA02_HF_05","POPGRA","2","HF","POPGRA02_HF","WS2","20","08","chill2","POP",NA,NA,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1270","POPGRA02_HF_06","POPGRA","2","HF","POPGRA02_HF","CS0","15","08","chill0","POP",68,42,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1271","POPGRA02_HF_07","POPGRA","2","HF","POPGRA02_HF","WL0","20","12","chill0","POP",33,33,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1272","POPGRA02_HF_08","POPGRA","2","HF","POPGRA02_HF","CS2","15","08","chill2","POP",NA,NA,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1273","POPGRA02_HF_09","POPGRA","2","HF","POPGRA02_HF","WS0","20","08","chill0","POP",40,34,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1274","POPGRA02_HF_11","POPGRA","2","HF","POPGRA02_HF","WL1","20","12","chill1","POP",17,8,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1275","POPGRA02_HF_12","POPGRA","2","HF","POPGRA02_HF","CL0","15","12","chill0","POP",54,34,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1276","POPGRA02_SH_01","POPGRA","2","SH","POPGRA02_SH","CL0","15","12","chill0","POP",61,43,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1277","POPGRA02_SH_03","POPGRA","2","SH","POPGRA02_SH","WL1","20","12","chill1","POP",24,13,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1278","POPGRA02_SH_04","POPGRA","2","SH","POPGRA02_SH","WS0","20","08","chill0","POP",56,40,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1279","POPGRA02_SH_05","POPGRA","2","SH","POPGRA02_SH","CS2","15","08","chill2","POP",44,23,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1280","POPGRA02_SH_06","POPGRA","2","SH","POPGRA02_SH","CL1","15","12","chill1","POP",51,37,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1281","POPGRA02_SH_07","POPGRA","2","SH","POPGRA02_SH","CL2","15","12","chill2","POP",37,23,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1282","POPGRA02_SH_08","POPGRA","2","SH","POPGRA02_SH","WS2","20","08","chill2","POP",31,24,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1283","POPGRA02_SH_09","POPGRA","2","SH","POPGRA02_SH","CS1","15","08","chill1","POP",NA,NA,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1284","POPGRA02_SH_10","POPGRA","2","SH","POPGRA02_SH","CS0","15","08","chill0","POP",75,68,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1285","POPGRA02_SH_11","POPGRA","2","SH","POPGRA02_SH","WL0","20","12","chill0","POP",42,33,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1286","POPGRA02_SH_12","POPGRA","2","SH","POPGRA02_SH","WL2","20","12","chill2","POP",27,14,1.6,4.7,303.2008461,15.7376774193548,1.9236641221374,22.0275118340758
"1287","POPGRA03_HF_01","POPGRA","3","HF","POPGRA03_HF","WL0","20","12","chill0","POP",47,39,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1288","POPGRA03_HF_02","POPGRA","3","HF","POPGRA03_HF","CL2","15","12","chill2","POP",43,23,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1289","POPGRA03_HF_03","POPGRA","3","HF","POPGRA03_HF","CL0","15","12","chill0","POP",68,54,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1290","POPGRA03_HF_04","POPGRA","3","HF","POPGRA03_HF","CS0","15","08","chill0","POP",68,13,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1291","POPGRA03_HF_05","POPGRA","3","HF","POPGRA03_HF","WS0","20","08","chill0","POP",56,43,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1292","POPGRA03_HF_06","POPGRA","3","HF","POPGRA03_HF","WL2","20","12","chill2","POP",27,20,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1293","POPGRA03_HF_07","POPGRA","3","HF","POPGRA03_HF","CS2","15","08","chill2","POP",NA,NA,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1294","POPGRA03_HF_08","POPGRA","3","HF","POPGRA03_HF","WL1","20","12","chill1","POP",31,24,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1295","POPGRA03_HF_09","POPGRA","3","HF","POPGRA03_HF","WS2","20","08","chill2","POP",41,24,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1296","POPGRA03_HF_10","POPGRA","3","HF","POPGRA03_HF","CS1","15","08","chill1","POP",44,23,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1297","POPGRA03_HF_11","POPGRA","3","HF","POPGRA03_HF","CL1","15","12","chill1","POP",51,30,NA,NA,NA,18.9202542372881,1.81786941580756,21.6808403177544
"1298","POPGRA04_SH_01","POPGRA","4","SH","POPGRA04_SH","CS2","15","08","chill2","POP",52,30,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1299","POPGRA04_SH_02","POPGRA","4","SH","POPGRA04_SH","CS0","15","08","chill0","POP",82,68,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1300","POPGRA04_SH_03","POPGRA","4","SH","POPGRA04_SH","WL1","20","12","chill1","POP",NA,NA,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1301","POPGRA04_SH_04","POPGRA","4","SH","POPGRA04_SH","WS0","20","08","chill0","POP",68,68,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1302","POPGRA04_SH_05","POPGRA","4","SH","POPGRA04_SH","CS1","15","08","chill1","POP",NA,NA,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1303","POPGRA04_SH_06","POPGRA","4","SH","POPGRA04_SH","CL2","15","12","chill2","POP",NA,37,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1304","POPGRA04_SH_07","POPGRA","4","SH","POPGRA04_SH","WL2","20","12","chill2","POP",NA,NA,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1305","POPGRA04_SH_08","POPGRA","4","SH","POPGRA04_SH","CL1","15","12","chill1","POP",51,30,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1306","POPGRA04_SH_10","POPGRA","4","SH","POPGRA04_SH","WL0","20","12","chill0","POP",42,33,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1307","POPGRA04_SH_11","POPGRA","4","SH","POPGRA04_SH","CL0","15","12","chill0","POP",68,54,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1308","POPGRA04_SH_12","POPGRA","4","SH","POPGRA04_SH","WS2","20","08","chill2","POP",NA,NA,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1309","POPGRA05_HF_01","POPGRA","5","HF","POPGRA05_HF","WS2","20","08","chill2","POP",50,41,NA,NA,NA,NA,NA,NA
"1310","POPGRA05_HF_02","POPGRA","5","HF","POPGRA05_HF","WL0","20","12","chill0","POP",47,39,NA,NA,NA,NA,NA,NA
"1311","POPGRA05_HF_03","POPGRA","5","HF","POPGRA05_HF","CS0","15","08","chill0","POP",82,68,NA,NA,NA,NA,NA,NA
"1312","POPGRA05_HF_04","POPGRA","5","HF","POPGRA05_HF","WL2","20","12","chill2","POP",36,27,NA,NA,NA,NA,NA,NA
"1313","POPGRA05_HF_05","POPGRA","5","HF","POPGRA05_HF","CL1","15","12","chill1","POP",57,43,NA,NA,NA,NA,NA,NA
"1314","POPGRA05_HF_06","POPGRA","5","HF","POPGRA05_HF","CS1","15","08","chill1","POP",NA,44,NA,NA,NA,NA,NA,NA
"1315","POPGRA05_HF_07","POPGRA","5","HF","POPGRA05_HF","CL2","15","12","chill2","POP",NA,43,NA,NA,NA,NA,NA,NA
"1316","POPGRA05_HF_08","POPGRA","5","HF","POPGRA05_HF","CL0","15","12","chill0","POP",82,68,NA,NA,NA,NA,NA,NA
"1317","POPGRA05_HF_10","POPGRA","5","HF","POPGRA05_HF","WL1","20","12","chill1","POP",38,24,NA,NA,NA,NA,NA,NA
"1318","POPGRA05_HF_11","POPGRA","5","HF","POPGRA05_HF","CS2","15","08","chill2","POP",NA,52,NA,NA,NA,NA,NA,NA
"1319","POPGRA05_HF_12","POPGRA","5","HF","POPGRA05_HF","WS0","20","08","chill0","POP",56,40,NA,NA,NA,NA,NA,NA
"1320","POPGRA05_SH_01","POPGRA","5","SH","POPGRA05_SH","WL2","20","12","chill2","POP",NA,NA,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1321","POPGRA05_SH_02","POPGRA","5","SH","POPGRA05_SH","CS1","15","08","chill1","POP",44,23,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1322","POPGRA05_SH_03","POPGRA","5","SH","POPGRA05_SH","WL0","20","12","chill0","POP",39,33,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1323","POPGRA05_SH_04","POPGRA","5","SH","POPGRA05_SH","CL0","15","12","chill0","POP",68,48,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1324","POPGRA05_SH_05","POPGRA","5","SH","POPGRA05_SH","WS2","20","08","chill2","POP",NA,NA,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1325","POPGRA05_SH_07","POPGRA","5","SH","POPGRA05_SH","CS2","15","08","chill2","POP",NA,NA,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1326","POPGRA05_SH_08","POPGRA","5","SH","POPGRA05_SH","WS0","20","08","chill0","POP",56,40,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1327","POPGRA05_SH_09","POPGRA","5","SH","POPGRA05_SH","CL2","15","12","chill2","POP",NA,NA,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1328","POPGRA05_SH_10","POPGRA","5","SH","POPGRA05_SH","WL1","20","12","chill1","POP",24,13,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1329","POPGRA05_SH_11","POPGRA","5","SH","POPGRA05_SH","CL1","15","12","chill1","POP",30,13,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1330","POPGRA05_SH_12","POPGRA","5","SH","POPGRA05_SH","CS0","15","08","chill0","POP",NA,68,1.8,5.1,179.8649087,15.815625,2.34343434343434,16.575024882585
"1331","POPGRA06_HF_01","POPGRA","6","HF","POPGRA06_HF","CL0","15","12","chill0","POP",68,54,NA,NA,NA,NA,NA,NA
"1332","POPGRA06_HF_03","POPGRA","6","HF","POPGRA06_HF","CL1","15","12","chill1","POP",43,30,NA,NA,NA,NA,NA,NA
"1333","POPGRA06_HF_04","POPGRA","6","HF","POPGRA06_HF","CS2","15","08","chill2","POP",NA,44,NA,NA,NA,NA,NA,NA
"1334","POPGRA06_HF_05","POPGRA","6","HF","POPGRA06_HF","CS1","15","08","chill1","POP",NA,NA,NA,NA,NA,NA,NA,NA
"1335","POPGRA06_HF_06","POPGRA","6","HF","POPGRA06_HF","WS2","20","08","chill2","POP",41,31,NA,NA,NA,NA,NA,NA
"1336","POPGRA06_HF_07","POPGRA","6","HF","POPGRA06_HF","WL0","20","12","chill0","POP",47,39,NA,NA,NA,NA,NA,NA
"1337","POPGRA06_HF_08","POPGRA","6","HF","POPGRA06_HF","CS0","15","08","chill0","POP",68,68,NA,NA,NA,NA,NA,NA
"1338","POPGRA06_HF_09","POPGRA","6","HF","POPGRA06_HF","WS0","20","08","chill0","POP",56,34,NA,NA,NA,NA,NA,NA
"1339","POPGRA06_HF_10","POPGRA","6","HF","POPGRA06_HF","CL2","15","12","chill2","POP",50,37,NA,NA,NA,NA,NA,NA
"1340","POPGRA06_HF_11","POPGRA","6","HF","POPGRA06_HF","WL1","20","12","chill1","POP",31,24,NA,NA,NA,NA,NA,NA
"1341","POPGRA06_HF_12","POPGRA","6","HF","POPGRA06_HF","WL2","20","12","chill2","POP",36,27,NA,NA,NA,NA,NA,NA
"1342","POPGRA06_SH_01","POPGRA","6","SH","POPGRA06_SH","WL2","20","12","chill2","POP",27,14,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1343","POPGRA06_SH_02","POPGRA","6","SH","POPGRA06_SH","CS1","15","08","chill1","POP",44,23,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1344","POPGRA06_SH_03","POPGRA","6","SH","POPGRA06_SH","WL1","20","12","chill1","POP",24,17,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1345","POPGRA06_SH_04","POPGRA","6","SH","POPGRA06_SH","CL2","15","12","chill2","POP",NA,NA,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1346","POPGRA06_SH_06","POPGRA","6","SH","POPGRA06_SH","WS2","20","08","chill2","POP",NA,NA,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1347","POPGRA06_SH_07","POPGRA","6","SH","POPGRA06_SH","WS0","20","08","chill0","POP",56,40,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1348","POPGRA06_SH_08","POPGRA","6","SH","POPGRA06_SH","CL0","15","12","chill0","POP",74,54,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1349","POPGRA06_SH_09","POPGRA","6","SH","POPGRA06_SH","CS0","15","08","chill0","POP",NA,68,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1350","POPGRA06_SH_10","POPGRA","6","SH","POPGRA06_SH","CS2","15","08","chill2","POP",NA,NA,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1351","POPGRA06_SH_11","POPGRA","6","SH","POPGRA06_SH","CL1","15","12","chill1","POP",37,22,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1352","POPGRA06_SH_12","POPGRA","6","SH","POPGRA06_SH","WL0","20","12","chill0","POP",47,39,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1353","POPGRA07_HF_01","POPGRA","7","HF","POPGRA07_HF","CL1","15","12","chill1","POP",43,30,NA,NA,NA,NA,NA,NA
"1354","POPGRA07_HF_02","POPGRA","7","HF","POPGRA07_HF","CS1","15","08","chill1","POP",52,44,NA,NA,NA,NA,NA,NA
"1355","POPGRA07_HF_03","POPGRA","7","HF","POPGRA07_HF","WS0","20","08","chill0","POP",56,40,NA,NA,NA,NA,NA,NA
"1356","POPGRA07_HF_04","POPGRA","7","HF","POPGRA07_HF","WL0","20","12","chill0","POP",6,6,NA,NA,NA,NA,NA,NA
"1357","POPGRA07_HF_06","POPGRA","7","HF","POPGRA07_HF","CL2","15","12","chill2","POP",50,37,NA,NA,NA,NA,NA,NA
"1358","POPGRA07_HF_07","POPGRA","7","HF","POPGRA07_HF","WL2","20","12","chill2","POP",NA,NA,NA,NA,NA,NA,NA,NA
"1359","POPGRA07_HF_08","POPGRA","7","HF","POPGRA07_HF","WL1","20","12","chill1","POP",31,24,NA,NA,NA,NA,NA,NA
"1360","POPGRA07_HF_09","POPGRA","7","HF","POPGRA07_HF","CL0","15","12","chill0","POP",68,68,NA,NA,NA,NA,NA,NA
"1361","POPGRA07_HF_10","POPGRA","7","HF","POPGRA07_HF","WS2","20","08","chill2","POP",NA,NA,NA,NA,NA,NA,NA,NA
"1362","POPGRA07_HF_11","POPGRA","7","HF","POPGRA07_HF","CS0","15","08","chill0","POP",68,13,NA,NA,NA,NA,NA,NA
"1363","POPGRA07_HF_12","POPGRA","7","HF","POPGRA07_HF","CS2","15","08","chill2","POP",NA,30,NA,NA,NA,NA,NA,NA
"1364","POPGRA08_SH_01","POPGRA","8","SH","POPGRA08_SH","WL1","20","12","chill1","POP",24,13,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1365","POPGRA08_SH_03","POPGRA","8","SH","POPGRA08_SH","WS0","20","08","chill0","POP",43,34,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1366","POPGRA08_SH_04","POPGRA","8","SH","POPGRA08_SH","CL1","15","12","chill1","POP",22,13,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1367","POPGRA08_SH_05","POPGRA","8","SH","POPGRA08_SH","WS2","20","08","chill2","POP",NA,NA,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1368","POPGRA08_SH_06","POPGRA","8","SH","POPGRA08_SH","CL2","15","12","chill2","POP",37,23,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1369","POPGRA08_SH_07","POPGRA","8","SH","POPGRA08_SH","CS1","15","08","chill1","POP",44,15,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1370","POPGRA08_SH_08","POPGRA","8","SH","POPGRA08_SH","CS2","15","08","chill2","POP",44,23,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1371","POPGRA08_SH_09","POPGRA","8","SH","POPGRA08_SH","CL0","15","12","chill0","POP",61,40,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1372","POPGRA08_SH_10","POPGRA","8","SH","POPGRA08_SH","WL0","20","12","chill0","POP",42,33,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1373","POPGRA08_SH_11","POPGRA","8","SH","POPGRA08_SH","CS0","15","08","chill0","POP",75,13,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1374","POPGRA08_SH_12","POPGRA","8","SH","POPGRA08_SH","WL2","20","12","chill2","POP",NA,NA,1.5,13.2,NA,15.5735849056604,1.83333333333333,19.4232799953949
"1375","PRUPEN02_SH_01","PRUPEN","2","SH","PRUPEN02_SH","CS0","15","08","chill0","PRU",42,13,3.8,2.7,255.2368705,20.1959375,2,18.8913991386422
"1376","PRUPEN02_SH_02","PRUPEN","2","SH","PRUPEN02_SH","CL0","15","12","chill0","PRU",32,12,3.8,2.7,255.2368705,20.1959375,2,18.8913991386422
